name,address,phone,hours,place_id,lat,lng,rating,business_status
Miami Kava & Coffee - Magic City,393 NE 59th St, Miami, FL 33137, USA,(305) 603-8258,Monday: 11:00 AM – 11:15 PM;Tuesday: 11:00 AM – 11:15 PM;Wednesday: 11:00 AM – 11:15 PM;Thursday: 11:00 AM – 11:15 PM;Friday: 11:00 AM – 11:15 PM;Saturday: 11:00 AM – 11:15 PM;Sunday: 11:00 AM – 11:15 PM,ChIJA5RHusex2YgR1S8fexhmbhg,25.8300486,-80.1883118,4.7,OPERATIONAL
Kavasutra Kava Bar - Las Olas,1318 E Las Olas Blvd, Fort Lauderdale, FL 33301, USA,(954) 368-2980,Monday: 8:00 AM – 2:00 AM;Tuesday: 8:00 AM – 2:00 AM;Wednesday: 8:00 AM – 2:00 AM;Thursday: 8:00 AM – 2:00 AM;Friday: 8:00 AM – 2:00 AM;Saturday: 8:00 AM – 2:00 AM;Sunday: 8:00 AM – 2:00 AM,ChIJn8raWk4A2YgR_VdDMcrXRfY,26.1192034,-80.1293982,4.3,OPERATIONAL
BluFlamingo Kava,1444 NE 4th Ave, Fort Lauderdale, FL 33304, USA,(754) 216-0116,Monday: 8:00 AM – 3:00 AM;Tuesday: 8:00 AM – 3:00 AM;Wednesday: 8:00 AM – 3:00 AM;Thursday: 8:00 AM – 3:00 AM;Friday: 8:00 AM – 4:00 AM;Saturday: 8:00 AM – 4:00 AM;Sunday: 8:00 AM – 3:00 AM,ChIJCzEZ5pQB2YgRexN7VwTFhQc,26.145519,-80.14040899999999,4.6,OPERATIONAL
No Worries Kava Bar,921 Sunrise Ln, Fort Lauderdale, FL 33304, USA,(754) 701-8183,Monday: 11:00 AM – 2:00 AM;Tuesday: 11:00 AM – 2:00 AM;Wednesday: 11:00 AM – 2:00 AM;Thursday: 11:00 AM – 2:00 AM;Friday: 11:00 AM – 2:00 AM;Saturday: 11:00 AM – 2:00 AM;Sunday: 11:00 AM – 12:00 AM,ChIJ99ICuzkB2YgRe5Svbk649_0,26.1374508,-80.1040975,4.8,OPERATIONAL
Twisted Roots Kava Brewery,2037 Hollywood Blvd, Hollywood, FL 33020, USA,(754) 260-5193,Monday: 7:00 AM – 2:00 AM;Tuesday: 7:00 AM – 2:00 AM;Wednesday: 7:00 AM – 2:00 AM;Thursday: 7:00 AM – 2:00 AM;Friday: 7:00 AM – 3:00 AM;Saturday: 7:00 AM – 3:00 AM;Sunday: 7:00 AM – 2:00 AM,ChIJ4UHTDDGr2YgRyfBdZBYVLzw,26.0116709,-80.148517,4.9,OPERATIONAL
Tiki Tide Kava,3418 Griffin Rd, Fort Lauderdale, FL 33312, USA,(954) 270-3298,Monday: 5:00 PM – 12:00 AM;Tuesday: 5:00 PM – 12:00 AM;Wednesday: 5:00 PM – 12:00 AM;Thursday: 5:00 PM – 12:00 AM;Friday: 5:00 PM – 12:00 AM;Saturday: 10:00 AM – 2:00 AM;Sunday: 10:00 AM – 2:00 AM,ChIJwTIjIfWp2YgRNXC7-E-XNcI,26.0619929,-80.19004559999999,4.8,OPERATIONAL
The Kave Kava Bar - Kratom & Cannabis Cafe (Dispensary & Hookah Lounge),2329 S University Dr, Davie, FL 33324, USA,(954) 533-6334,Monday: 9:00 AM – 2:00 AM;Tuesday: 9:00 AM – 2:00 AM;Wednesday: 9:00 AM – 2:00 AM;Thursday: 9:00 AM – 3:00 AM;Friday: 9:00 AM – 3:00 AM;Saturday: 10:00 AM – 3:00 AM;Sunday: 10:00 AM – 2:00 AM,ChIJH9_lb28H2YgR6DU8j6E3XM4,26.0923321,-80.2521368,4.9,OPERATIONAL
Island Root Kava Bar Coral Springs,2055 N University Dr, Coral Springs, FL 33071, USA,(954) 688-6616,Monday: 9:00 AM – 2:00 AM;Tuesday: 9:00 AM – 2:00 AM;Wednesday: 9:00 AM – 2:00 AM;Thursday: 9:00 AM – 2:00 AM;Friday: 9:00 AM – 2:00 AM;Saturday: 9:00 AM – 2:00 AM;Sunday: 9:00 AM – 2:00 AM,ChIJCVjARw0F2YgRszNCu35YY0Y,26.2563865,-80.2490665,4.9,OPERATIONAL
Karma Kava,900 N Flagler Dr, Fort Lauderdale, FL 33304, USA,(954) 869-5282,Monday: 8:00 AM – 2:00 AM;Tuesday: 8:00 AM – 2:00 AM;Wednesday: 8:00 AM – 2:00 AM;Thursday: 8:00 AM – 2:00 AM;Friday: 8:00 AM – 2:00 AM;Saturday: 8:00 AM – 2:00 AM;Sunday: 8:00 AM – 2:00 AM,ChIJmc0S_m8B2YgREYay8x7UZjc,26.1352943,-80.13974089999999,4.6,OPERATIONAL
Kavana Kava Bar,3890 SW 64th Ave Suite #102, Davie, FL 33314, USA,(954) 999-5641,Monday: 8:00 AM – 2:00 AM;Tuesday: 8:00 AM – 2:30 AM;Wednesday: 8:00 AM – 2:00 AM;Thursday: 8:00 AM – 2:00 AM;Friday: 8:00 AM – 2:00 AM;Saturday: 8:00 AM – 2:00 AM;Sunday: 8:00 AM – 2:00 AM,ChIJqZEe9xKp2YgRbi2qKFzm24I,26.07365630000001,-80.2320543,4.9,OPERATIONAL
Kavasutra Kava Bar Sunrise,8927 W Oakland Park Blvd, Fort Lauderdale, FL 33351, USA,(954) 533-1255,Monday: 8:00 AM – 2:00 AM;Tuesday: 8:00 AM – 2:00 AM;Wednesday: 8:00 AM – 2:00 AM;Thursday: 8:00 AM – 2:00 AM;Friday: 8:00 AM – 2:00 AM;Saturday: 8:00 AM – 2:00 AM;Sunday: 8:00 AM – 2:00 AM,ChIJ9V7kq28H2YgR4qrsdQT6A44,26.1689024,-80.26926329999999,4.2,OPERATIONAL
Kavasutra Kava Bar Cypress Creek,937 NE 62nd St, Fort Lauderdale, FL 33334, USA,(954) 900-5129,Monday: 8:00 AM – 2:00 AM;Tuesday: 8:00 AM – 2:00 AM;Wednesday: 8:00 AM – 2:00 AM;Thursday: 8:00 AM – 2:00 AM;Friday: 8:00 AM – 2:00 AM;Saturday: 8:00 AM – 2:00 AM;Sunday: 8:00 AM – 2:00 AM,ChIJh0NRPPYD2YgRzh4-_cKaN3g,26.2041346,-80.1339922,4.4,OPERATIONAL
Elixir Kava Boutique,1820 Harrison St, Hollywood, FL 33020, USA,(305) 337-1501,Monday: 10:00 AM – 3:00 AM;Tuesday: 10:00 AM – 3:00 AM;Wednesday: 10:00 AM – 3:00 AM;Thursday: 10:00 AM – 3:00 AM;Friday: 10:00 AM – 3:00 AM;Saturday: 10:00 AM – 3:00 AM;Sunday: 10:00 AM – 3:00 AM,ChIJ6Z3f9xKr2YgRyRAlmHxt3Os,26.0104497,-80.14413429999999,4.8,OPERATIONAL
Kavana Kava Bar Dania Beach,6 S Federal Hwy, Dania Beach, FL 33004, USA,(954) 589-2661,Monday: 8:00 AM – 2:00 AM;Tuesday: 8:00 AM – 2:00 AM;Wednesday: 8:00 AM – 2:00 AM;Thursday: 8:00 AM – 2:00 AM;Friday: 8:00 AM – 2:00 AM;Saturday: 8:00 AM – 2:00 AM;Sunday: 8:00 AM – 2:00 AM,ChIJQ6so3vKr2YgRjpvIBQV2M3s,26.052038,-80.14388330000001,4.8,OPERATIONAL
Aura Kava,120 SW 15th St, Pompano Beach, FL 33060, USA,(754) 307-3972,Monday: 8:00 AM – 2:00 AM;Tuesday: 8:00 AM – 2:00 AM;Wednesday: 8:00 AM – 2:00 AM;Thursday: 8:00 AM – 2:00 AM;Friday: 8:00 AM – 2:00 AM;Saturday: 8:00 AM – 2:00 AM;Sunday: 8:00 AM – 2:00 AM,ChIJyWs8i9sD2YgRsHYKiA__t9o,26.2106983,-80.12431749999999,4.9,OPERATIONAL
Island Vibes Kava Bar Pompano,2001 N Federal Hwy Suite G105, Pompano Beach, FL 33062, USA,(954) 532-0113,Monday: 8:00 AM – 12:00 AM;Tuesday: 8:00 AM – 12:00 AM;Wednesday: 8:00 AM – 12:00 AM;Thursday: 8:00 AM – 12:00 AM;Friday: 8:00 AM – 2:00 AM;Saturday: 8:00 AM – 2:00 AM;Sunday: 8:00 AM – 12:00 AM,ChIJwUKwbtMD2YgRgXR3XsPdHUw,26.256885,-80.1016341,5,OPERATIONAL
Cupcan Kava & Coffee Bar,110 NW 1st St, Dania Beach, FL 33004, USA,(305) 498-2977,Monday: 8:00 AM – 3:00 AM;Tuesday: 8:00 AM – 3:00 AM;Wednesday: 8:00 AM – 3:00 AM;Thursday: 8:00 AM – 3:00 AM;Friday: 8:00 AM – 3:00 AM;Saturday: 8:00 AM – 3:00 AM;Sunday: 8:00 AM – 3:00 AM,ChIJU67pxlir2YgR7QTioS3uw4A,26.0543975,-80.1449636,4.8,OPERATIONAL
Delight Kava Bar,1430 E Atlantic Blvd, Pompano Beach, FL 33060, USA,(754) 205-4775,Monday: 7:00 AM – 2:00 AM;Tuesday: 7:00 AM – 2:00 AM;Wednesday: 7:00 AM – 2:00 AM;Thursday: 7:00 AM – 2:00 AM;Friday: 7:00 AM – 3:00 AM;Saturday: 7:00 AM – 3:00 AM;Sunday: 7:00 AM – 1:00 AM,ChIJxzpTn_MD2YgRDk0eD46E8eM,26.2314915,-80.10928059999999,4.8,OPERATIONAL
Coastal Kava & Coffee,1300 N Military Trl, West Palm Beach, FL 33409, USA,(561) 631-8859,Monday: 10:00 AM – 2:00 AM;Tuesday: 10:00 AM – 2:00 AM;Wednesday: 10:00 AM – 2:00 AM;Thursday: 10:00 AM – 2:00 AM;Friday: 10:00 AM – 2:00 AM;Saturday: 10:00 AM – 2:00 AM;Sunday: 11:00 AM – 1:00 AM,ChIJQ5xYhT0p2YgR3Tuxr5AtHm4,26.695983,-80.1098634,4.8,OPERATIONAL
Island Root Kava Bar Royal Palm,9908 Southern Blvd, West Palm Beach, FL 33411, USA,(561) 249-7717,Monday: 6:00 AM – 2:00 AM;Tuesday: 6:00 AM – 2:00 AM;Wednesday: 6:00 AM – 2:00 AM;Thursday: 6:00 AM – 2:00 AM;Friday: 6:00 AM – 2:00 AM;Saturday: 6:00 AM – 2:00 AM;Sunday: 6:00 AM – 2:00 AM,ChIJ654tiE4v2YgRtbqbw4GNxPk,26.6790243,-80.2006291,4.8,OPERATIONAL
Hideout Kava and Tea Clematis,107 N Olive Ave, West Palm Beach, FL 33401, USA,(561) 631-8930,Monday: 10:00 AM – 2:00 AM;Tuesday: 10:00 AM – 2:00 AM;Wednesday: 10:00 AM – 2:00 AM;Thursday: 10:00 AM – 2:00 AM;Friday: 10:00 AM – 3:00 AM;Saturday: 10:00 AM – 3:00 AM;Sunday: 10:00 AM – 2:00 AM,ChIJYR-U9avX2IgR5OJhb5Rg9Mg,26.7135735,-80.05205509999999,4.9,OPERATIONAL
Mystic Roots Kava Bar,615 Lake Ave, Lake Worth Beach, FL 33460, USA,(561) 619-8144,Monday: 9:00 AM – 2:00 AM;Tuesday: 9:00 AM – 2:00 AM;Wednesday: 9:00 AM – 2:00 AM;Thursday: 9:00 AM – 2:00 AM;Friday: 9:00 AM – 2:00 AM;Saturday: 10:00 AM – 2:00 AM;Sunday: 10:00 AM – 12:00 AM,ChIJXbV1wvzZ2IgRax7UDsoJDTE,26.6156274,-80.05498490000001,4.9,OPERATIONAL
High Tide Kava Bar,512 Northwood Rd, West Palm Beach, FL 33407, USA,(561) 729-0858,Monday: 8:00 AM – 12:00 AM;Tuesday: 8:00 AM – 12:00 AM;Wednesday: 8:00 AM – 12:00 AM;Thursday: 8:00 AM – 12:00 AM;Friday: 8:00 AM – 12:00 AM;Saturday: 8:00 AM – 12:00 AM;Sunday: 8:00 AM – 12:00 AM,ChIJeTc_i_vV2IgRLaFxaS09J1E,26.7349215,-80.0552974,5,OPERATIONAL
Island Vibes Kava Bar, Inc,2128 Okeechobee Blvd, West Palm Beach, FL 33409, USA,(561) 847-4806,Monday: 8:00 AM – 2:00 AM;Tuesday: 8:00 AM – 2:00 AM;Wednesday: 8:00 AM – 2:00 AM;Thursday: 8:00 AM – 2:00 AM;Friday: 8:00 AM – 2:00 AM;Saturday: 8:00 AM – 2:00 AM;Sunday: 8:00 AM – 2:00 AM,ChIJsboIbAPX2IgRmyd3xZnH1QQ,26.7058947,-80.08362,4.8,OPERATIONAL
Purple Lotus Kava Bar,255 Evernia St # Mu-4, West Palm Beach, FL 33401, USA,(561) 379-3667,Monday: 12:00 PM – 1:00 AM;Tuesday: 12:00 PM – 1:00 AM;Wednesday: 12:00 PM – 1:00 AM;Thursday: 12:00 PM – 1:00 AM;Friday: 12:00 PM – 1:00 AM;Saturday: 12:00 PM – 1:00 AM;Sunday: 12:00 PM – 1:00 AM,ChIJhXdT_WHW2IgRJhwvChgtThQ,26.711369,-80.05090899999999,4.6,OPERATIONAL
Oahu Kava Bar,1540 Palm Beach Lakes Blvd APT 130, West Palm Beach, FL 33401, USA,(561) 429-4963,Monday: 9:00 AM – 12:00 AM;Tuesday: 9:00 AM – 12:00 AM;Wednesday: 9:00 AM – 12:00 AM;Thursday: 9:00 AM – 12:00 AM;Friday: 9:00 AM – 2:00 AM;Saturday: 9:00 AM – 2:00 AM;Sunday: 9:00 AM – 12:00 AM,ChIJwy3K-U3X2IgRpyyUNH4gOKA,26.7247107,-80.0785392,4.3,OPERATIONAL
Tribal Kava Bar,404 S Military Trl, West Palm Beach, FL 33415, USA,(561) 355-0561,Monday: 8:00 AM – 2:00 AM;Tuesday: 8:00 AM – 2:00 AM;Wednesday: 8:00 AM – 2:00 AM;Thursday: 8:00 AM – 2:00 AM;Friday: 8:00 AM – 2:00 AM;Saturday: 8:00 AM – 2:00 AM;Sunday: 8:00 AM – 2:30 AM,ChIJFe_zmzQp2YgRh1ooSVUot9Y,26.6713771,-80.1120402,4.8,OPERATIONAL
Kava Daddy,9091 N Military Trl suite 9, Palm Beach Gardens, FL 33410, USA,(561) 815-0899,Monday: 10:00 AM – 12:00 AM;Tuesday: 10:00 AM – 12:00 AM;Wednesday: 10:00 AM – 12:00 AM;Thursday: 10:00 AM – 12:00 AM;Friday: 10:00 AM – 1:00 AM;Saturday: 10:00 AM – 1:00 AM;Sunday: 10:00 AM – 12:00 AM,ChIJW8I8DWIr2YgR43vpE8lCHac,26.8107913,-80.1070445,4.7,OPERATIONAL
The Chill Room Kava Bar of Lake Worth - Original Location,7392 Lake Worth Rd, Lake Worth Corridor, FL 33467, USA,(561) 629-7657,Monday: 7:00 AM – 2:00 AM;Tuesday: 7:00 AM – 2:00 AM;Wednesday: 7:00 AM – 2:00 AM;Thursday: 7:00 AM – 2:00 AM;Friday: 7:00 AM – 2:00 AM;Saturday: 10:00 AM – 2:00 AM;Sunday: 10:00 AM – 2:00 AM,ChIJq6qqxUAm2YgRfHApIiBFPB8,26.6157399,-80.1634246,4.8,OPERATIONAL
Island Vibes Lake Worth Kava Bar,6169. S. Jog Rd, Lantana Square A5, Lake Worth Corridor, FL 33467, USA,(561) 360-2889,Monday: 7:00 AM – 1:00 AM;Tuesday: 7:00 AM – 1:00 AM;Wednesday: 7:00 AM – 1:00 AM;Thursday: 7:00 AM – 1:00 AM;Friday: 7:00 AM – 2:00 AM;Saturday: 7:00 AM – 2:00 AM;Sunday: 7:00 AM – 1:00 AM,ChIJB7KbgJ8n2YgRaJI9wLVShgI,26.5893555,-80.1497686,4.8,OPERATIONAL
Hakuna Makava,1109 Old Okeechobee Rd #23, West Palm Beach, FL 33401, USA,(561) 855-4728,Monday: 11:00 AM – 1:00 AM;Tuesday: 11:00 AM – 1:00 AM;Wednesday: 11:00 AM – 1:00 AM;Thursday: 11:00 AM – 1:00 AM;Friday: 11:00 AM – 1:00 AM;Saturday: 12:00 PM – 1:00 AM;Sunday: 12:00 PM – 1:00 AM,ChIJg_bVzrXX2IgR6UenhAOa2pM,26.7009796,-80.0639851,4.9,OPERATIONAL
The Chill Room Kava Bar of Lake Worth Beach,920 N Dixie Hwy, Lake Worth Beach, FL 33460, USA,(561) 321-4024,Monday: 8:00 AM – 2:00 AM;Tuesday: 8:00 AM – 2:00 AM;Wednesday: 8:00 AM – 2:00 AM;Thursday: 8:00 AM – 2:00 AM;Friday: 8:00 AM – 2:00 AM;Saturday: 10:00 AM – 2:00 AM;Sunday: 10:00 AM – 2:00 AM,ChIJ_ewb7kDZ2IgRm5gXaRCNtT4,26.6270068,-80.0567666,4.8,OPERATIONAL
Temanatu Kava Bar,330 Clematis St #102, West Palm Beach, FL 33401, USA,(561) 249-2700,Monday: 9:00 AM – 2:00 AM;Tuesday: 9:00 AM – 2:00 AM;Wednesday: 9:00 AM – 2:00 AM;Thursday: 9:00 AM – 2:00 AM;Friday: 9:00 AM – 2:00 AM;Saturday: 9:00 AM – 2:00 AM;Sunday: 9:00 AM – 2:00 AM,ChIJp37lQQbX2IgRTEF1i_6k928,26.7130759,-80.0529158,4.7,OPERATIONAL
Island Vibes Kava Bar Royal Palm Beach,11150 Okeechobee Blvd # T, Royal Palm Beach, FL 33411, USA,(561) 223-2190,Monday: 8:00 AM – 2:00 AM;Tuesday: 8:00 AM – 2:00 AM;Wednesday: 8:00 AM – 2:00 AM;Thursday: 8:00 AM – 2:00 AM;Friday: 8:00 AM – 2:00 AM;Saturday: 8:00 AM – 2:00 AM;Sunday: 8:00 AM – 2:00 AM,ChIJfyCDxEAv2YgRVl-8BfuqrEA,26.7070553,-80.2189331,4.9,OPERATIONAL
Zen Clarity Kava Bar,2725 N Federal Hwy, Delray Beach, FL 33483, USA,(561) 359-3414,Monday: 7:00 AM – 4:00 AM;Tuesday: 7:00 AM – 4:00 AM;Wednesday: 7:00 AM – 4:00 AM;Thursday: 7:00 AM – 4:00 AM;Friday: 7:00 AM – 4:00 AM;Saturday: 7:00 AM – 4:00 AM;Sunday: 7:00 AM – 4:00 AM,ChIJDxotXaHf2IgRic0GWeq9DE8,26.4905325,-80.0633359,5,OPERATIONAL
Vosamana Kava,11911 US-1 Suite 121, North Palm Beach, FL 33408, USA,(561) 508-3518,Monday: 10:00 AM – 12:00 AM;Tuesday: 10:00 AM – 12:00 AM;Wednesday: 10:00 AM – 12:00 AM;Thursday: 10:00 AM – 12:00 AM;Friday: 10:00 AM – 12:00 AM;Saturday: 10:00 AM – 12:00 AM;Sunday: 10:00 AM – 12:00 AM,ChIJjZja-GLV2IgRyedTxKwJm9E,26.85022919999999,-80.05997459999999,5,OPERATIONAL
Kavasutra Kava Bar - North Palm Beach,450 Northlake Blvd #5, North Palm Beach, FL 33408, USA,(561) 249-1348,Monday: 8:00 AM – 2:00 AM;Tuesday: 8:00 AM – 2:00 AM;Wednesday: 8:00 AM – 2:00 AM;Thursday: 8:00 AM – 2:00 AM;Friday: 8:00 AM – 2:00 AM;Saturday: 8:00 AM – 2:00 AM;Sunday: 8:00 AM – 2:00 AM,ChIJ64Z2aCTV2IgRzbUqDdpMsxU,26.8070087,-80.0610428,4,OPERATIONAL
Island Root Abacoa Kava Bar,1200 Town Center Dr STE 110, Jupiter, FL 33458, USA,(561) 318-6647,Monday: 8:00 AM – 2:00 AM;Tuesday: 8:00 AM – 1:00 AM;Wednesday: 8:00 AM – 2:00 AM;Thursday: 8:00 AM – 2:00 AM;Friday: 8:00 AM – 2:00 AM;Saturday: 8:00 AM – 2:00 AM;Sunday: 8:00 AM – 2:00 AM,ChIJIa8-vYDV3ogRa0Leqyai95s,26.889606,-80.11518439999999,4.5,OPERATIONAL
Mai Kai Kava Bar,17 W University Ave, Gainesville, FL 32601, USA,(352) 554-5858,Monday: 12:00 PM – 12:00 AM;Tuesday: 12:00 PM – 12:00 AM;Wednesday: 12:00 PM – 12:00 AM;Thursday: 12:00 PM – 12:00 AM;Friday: 12:00 PM – 1:00 AM;Saturday: 12:00 PM – 1:00 AM;Sunday: 12:00 PM – 12:00 AM,ChIJKXgG7oyj6IgRTHMW_lmjbHA,29.6517648,-82.3255686,4.8,OPERATIONAL
Kava Gator Coffee Shop,185 E University Ave, Gainesville, FL 32601, USA,(352) 244-9942,Monday: 7:00 AM – 11:00 PM;Tuesday: 7:00 AM – 11:00 PM;Wednesday: 7:00 AM – 11:00 PM;Thursday: 7:00 AM – 11:00 PM;Friday: 7:00 AM – 11:00 PM;Saturday: 7:00 AM – 11:00 PM;Sunday: 7:00 AM – 11:00 PM,ChIJ0VTYWwij6IgR7shea8P7KdQ,29.6517103,-82.3232511,4.7,OPERATIONAL
KAVA LOUNGE,1007 W University Ave, Gainesville, FL 32601, USA,(352) 727-8975,Monday: Closed;Tuesday: Closed;Wednesday: Closed;Thursday: 8:00 PM – 4:00 AM;Friday: 8:00 PM – 4:00 AM;Saturday: 8:00 PM – 4:00 AM;Sunday: 8:00 PM – 4:00 AM,ChIJB8Fol4Wj6IgRznGyODB_g_4,29.651929,-82.335523,4.1,OPERATIONAL
Midtown Kava Lounge,1700 N Monroe St building 19, Tallahassee, FL 32303, USA,(850) 404-2370,Monday: 11:00 AM – 12:00 AM;Tuesday: 11:00 AM – 12:00 AM;Wednesday: 11:00 AM – 12:00 AM;Thursday: 11:00 AM – 12:00 AM;Friday: 11:00 AM – 1:00 AM;Saturday: 11:00 AM – 1:00 AM;Sunday: 11:00 AM – 12:00 AM,ChIJA0xUll717IgRm7Go-TPqdMk,30.46345599999999,-84.28389,4.8,OPERATIONAL
Tallulah Kava Bar | THC Slushies. Nicotine Vape Superstore,3437 Bannerman Rd Suite 104, Tallahassee, FL 32312, USA,(850) 727-5708,Monday: 9:00 AM – 9:00 PM;Tuesday: 9:00 AM – 9:00 PM;Wednesday: 9:00 AM – 9:00 PM;Thursday: 9:00 AM – 9:00 PM;Friday: 9:00 AM – 1:00 AM;Saturday: 9:00 AM – 1:00 AM;Sunday: 9:00 AM – 9:00 PM,ChIJKygmOvRZ7IgRjkZx2syf4BY,30.5630109,-84.2201812,4.9,OPERATIONAL
Kameleon Kava & Coffee,626-4 Railroad Sq, Tallahassee, FL 32310, USA,N/A,Monday: 10:00 AM – 12:00 AM;Tuesday: 10:00 AM – 12:00 AM;Wednesday: 10:00 AM – 12:00 AM;Thursday: 10:00 AM – 12:00 AM;Friday: 10:00 AM – 12:00 AM;Saturday: 10:00 AM – 12:00 AM;Sunday: 10:00 AM – 12:00 AM,ChIJXSB-mCf17IgR0NVBtLh4s_w,30.4329066,-84.29343639999999,4.8,OPERATIONAL
Kavakaze,4957, 1600 W Call St #112, Tallahassee, FL 32304, USA,(850) 565-9955,Monday: 8:00 AM – 1:00 AM;Tuesday: 8:00 AM – 1:00 AM;Wednesday: 8:00 AM – 2:00 AM;Thursday: 8:00 AM – 2:00 AM;Friday: 8:00 AM – 2:00 AM;Saturday: 8:00 AM – 2:00 AM;Sunday: 8:00 AM – 1:00 AM,ChIJ49WC5wD17IgRKmkYUrJ3aLs,30.4474255,-84.30805149999999,4.6,OPERATIONAL
KAVA BAR,Tallahassee, FL 32303, USA,N/A,,ChIJm-dRWIT17IgRWj5geRFH1yM,30.4565206,-84.2777765,5,OPERATIONAL
Pacific Kava & Coffee Bar,415 W Belmont St, Pensacola, FL 32501, USA,(850) 741-3315,Monday: Closed;Tuesday: 8:30 AM – 8:30 PM;Wednesday: 8:30 AM – 8:30 PM;Thursday: 8:30 AM – 8:30 PM;Friday: 8:30 AM – 8:30 PM;Saturday: 9:00 AM – 9:00 PM;Sunday: 9:00 AM – 9:00 PM,ChIJVTIQodi_kIgRbnRUdOTOv4Y,30.4164015,-87.22211589999999,5,OPERATIONAL
Pacific Kava Bar,6301 N 9th Ave Unit 2, Pensacola, FL 32504, USA,(850) 529-9491,Monday: 9:30 AM – 10:00 PM;Tuesday: 9:30 AM – 10:00 PM;Wednesday: 9:30 AM – 10:00 PM;Thursday: 9:30 AM – 10:00 PM;Friday: 9:30 AM – 11:00 PM;Saturday: 9:30 AM – 11:00 PM;Sunday: 11:00 AM – 9:00 PM,ChIJKYCz4YLBkIgR3AH_a3p9y78,30.4888935,-87.1978446,4.8,OPERATIONAL
